"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: dataset","Param: stringManipulation"
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"2,706805","0,351557","MB/sec",train_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"360183591,200000","49240459,331486","B/op",train_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"3,653383","0,721032","MB/sec",train_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"486481220,800000","102228977,751115","B/op",train_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"1129,000000",NaN,"counts",train_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"35156,000000",NaN,"ms",train_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf","thrpt",1,10,"0,010693","0,000088","ops/s",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"625,906719","10,122578","MB/sec",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"87307033980,800000","68752097,895976","B/op",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"703,629744","10,266495","MB/sec",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"98150069043,200000","537106165,869623","B/op",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"2,552504","0,356301","MB/sec",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"356154240,000000","51581861,521225","B/op",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"3,227081","0,653318","MB/sec",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"450551076,000000","96299665,174163","B/op",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"1141,000000",NaN,"counts",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"35731,000000",NaN,"ms",train_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"58,399706","0,508849","ops/s",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"217,962269","1,871645","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"4117396,565950","428,892965","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"786,222245","12,786806","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"14851934,717036","180494,761733","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"1,350611","0,773787","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"25507,570303","14576,960003","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"762,000000",NaN,"counts",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"1327,000000",NaN,"ms",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"94,564064","1,274750","ops/s",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"315,486903","4,228151","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"3680316,313700","239,486684","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"1118,218570","16,588114","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"13044527,271035","51351,061662","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"1,750210","1,061610","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"20393,750259","12243,014926","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"863,000000",NaN,"counts",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"1438,000000",NaN,"ms",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"54,868425","0,395136","ops/s",devel_1_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"212,595708","1,517162","MB/sec",devel_1_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"4274481,883591","355,321758","B/op",devel_1_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"756,256320","9,096124","MB/sec",devel_1_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"15205387,230466","142441,288000","B/op",devel_1_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"1,589623","0,716883","MB/sec",devel_1_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"31970,885265","14432,506462","B/op",devel_1_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"811,000000",NaN,"counts",devel_1_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"1138,000000",NaN,"ms",devel_1_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"82,021565","0,704393","ops/s",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"291,348291","2,490678","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"3918357,358629","192,066660","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"1038,309373","11,610049","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"13964224,808601","82131,515051","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,206611","0,741562","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"29682,145195","10013,233158","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"937,000000",NaN,"counts",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"1369,000000",NaN,"ms",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"6,601593","0,072137","ops/s",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"238,999258","2,475764","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"40416261,808955","24632,499674","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"786,953612","15,997621","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"133075818,764722","1858145,035329","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"3,230420","1,445871","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"546127,615197","242615,849028","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"437,000000",NaN,"counts",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"2721,000000",NaN,"ms",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"10,524356","0,091618","ops/s",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"335,047019","2,754327","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"35563101,723640","12570,479299","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"1101,030266","19,129750","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"116865944,494541","1542169,814912","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"3,338268","1,977108","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"354584,421352","211123,101341","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"449,000000",NaN,"counts",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"2793,000000",NaN,"ms",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"6,308230","0,075659","ops/s",devel_10_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"238,042710","2,723216","MB/sec",devel_10_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"42144912,528002","37787,132974","B/op",devel_10_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"787,519992","13,343628","MB/sec",devel_10_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"139431205,724936","2209429,633277","B/op",devel_10_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"3,744707","1,785926","MB/sec",devel_10_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"663954,346051","321513,657617","B/op",devel_10_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"423,000000",NaN,"counts",devel_10_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"2566,000000",NaN,"ms",devel_10_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"9,028083","0,070612","ops/s",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"307,827171","2,411787","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"38097863,661636","13036,068715","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"1017,596652","15,786471","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"125942389,253626","1818996,672492","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"5,968868","2,724123","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"738519,901538","335246,450960","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"452,000000",NaN,"counts",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"2725,000000",NaN,"ms",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,632543","0,006332","ops/s",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"291,121853","3,296257","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"561620791,885714","19534,284239","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"771,551004","15,414556","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1488498570,971428","31598784,040006","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen","thrpt",1,10,"0,187142","0,521034","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"363441,714286","1010759,006000","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"24,616846","4,238536","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"47504762,971429","8385051,620640","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"368,000000",NaN,"counts",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"9136,000000",NaN,"ms",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,944014","0,036761","ops/s",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"357,313435","9,248147","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"466869687,564444","6985315,035068","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"974,955922","31,636634","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1273871874,275556","29463944,662089","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen","thrpt",1,10,"0,134685","0,378568","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"177698,124444","495341,436151","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"38,921331","3,695431","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"50902352,640000","5901478,392714","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"420,000000",NaN,"counts",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"11680,000000",NaN,"ms",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,562320","0,006475","ops/s",devel_100_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"277,752439","4,352014","MB/sec",devel_100_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"608965473,333333","15292,399373","B/op",devel_100_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"720,436050","9,364513","MB/sec",devel_100_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1579627315,200000","22735238,489561","B/op",devel_100_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen","thrpt",1,10,"0,025657","0,122666","MB/sec",devel_100_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"55478,933333","265239,930627","B/op",devel_100_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"21,830935","4,320778","MB/sec",devel_100_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"47869432,666667","9503265,937083","B/op",devel_100_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"332,000000",NaN,"counts",devel_100_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"8329,000000",NaN,"ms",devel_100_000_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,870990","0,007430","ops/s",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"356,405389","3,241391","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"501882373,866667","8378,679692","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"979,346305","12,171867","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1379087155,111111","9202976,297766","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"29,617123","2,139079","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"41699618,311111","2766819,686955","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"431,000000",NaN,"counts",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"11309,000000",NaN,"ms",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,148606","0,004676","ops/s",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"410,850601","11,920721","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"4023379648,800000","55175,803203","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"779,412071","23,900741","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"7633266278,000000","172896780,128883","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen","thrpt",1,10,"2,110394","1,208230","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"20621282,000000","11665216,046667","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"12,152075","2,598385","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"119212411,600000","27663352,302169","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"397,000000",NaN,"counts",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"13231,000000",NaN,"ms",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,244862","0,006397","ops/s",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"498,952091","8,157651","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"3014028906,666667","26371,964488","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"1010,230720","25,677638","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"6102642414,933332","133526276,446842","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,409650","2,214094","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"8553767,733333","13417422,922368","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"18,370266","2,934612","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"111002749,333333","18101839,434247","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"418,000000",NaN,"counts",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"16424,000000",NaN,"ms",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,142965","0,001843","ops/s",test_id,stream_java
"jv.microbenchmark.runners.tfidf.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"406,615605","10,149270","MB/sec",test_id,stream_java
