"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df","thrpt",1,10,"0,306408","0,002381","ops/s",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"82,187418","0,592551","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"299812454,200000","3923,515257","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"1240,595185","23,295773","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"4525654016,000000","88289341,523981","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"720,000000",NaN,"counts",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"29512,000000",NaN,"ms",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df","thrpt",1,10,"0,494817","0,006500","ops/s",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"128,672105","1,647243","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"295699560,800000","1385677,572211","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"1160,946095","73,615920","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"2667738125,653333","158049686,682742","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1511,000000",NaN,"counts",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"58328,000000",NaN,"ms",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df","thrpt",1,10,"0,552361","0,003973","ops/s",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"143,171038","0,968835","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"293378940,400000","46153,216848","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space","thrpt",1,10,"0,000045","0,000000","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space.norm","thrpt",1,10,"92,000000","0,000000","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Metaspace","thrpt",1,10,"0,000266","0,000016","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Metaspace.norm","thrpt",1,10,"545,333333","34,798271","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"908,492478","98,756344","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"1861327257,600000","194231655,352774","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1877,000000",NaN,"counts",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"86013,000000",NaN,"ms",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df","thrpt",1,10,"0,561071","0,004519","ops/s",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"145,258702","1,142521","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"293529485,333333","26297,957962","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space","thrpt",1,10,"0,000046","0,000000","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space.norm","thrpt",1,10,"92,000000","0,000000","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Metaspace","thrpt",1,10,"0,000259","0,000002","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Metaspace.norm","thrpt",1,10,"524,000000","0,000000","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"766,107032","51,750738","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"1548047701,333334","102025631,434714","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1628,000000",NaN,"counts",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"92122,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df","thrpt",1,10,"0,528343","0,007859","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"137,627612","1,921159","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"294036570,000000","32377,275921","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space","thrpt",1,10,"0,000043","0,000001","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space.norm","thrpt",1,10,"92,000000","0,000000","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Metaspace","thrpt",1,10,"0,000245","0,000003","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.Metaspace.norm","thrpt",1,10,"524,000000","0,000000","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"879,496056","164,526532","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"1880131720,533333","364539779,191934","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1652,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"98291,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf","thrpt",1,10,"0,163816","0,001624","ops/s",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"41,531771","0,394448","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"284674820,800000","42273,060318","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"779,554981","91,243196","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"5343543296,000000","626995710,183170","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"274,000000",NaN,"counts",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"8903,000000",NaN,"ms",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,2,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf","thrpt",1,10,"0,310517","0,003034","ops/s",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"72,943021","0,682950","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"262987348,400000","11488,455355","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"1360,739477","55,544329","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"4905657958,400000","172584688,392686","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"655,000000",NaN,"counts",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"23862,000000",NaN,"ms",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,4,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf","thrpt",1,10,"0,416948","0,004622","ops/s",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"95,941965","0,958019","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"258725492,000000","52911,747415","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"1545,880299","231,615867","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"4167041024,000000","590461079,750133","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"996,000000",NaN,"counts",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"38903,000000",NaN,"ms",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,6,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf","thrpt",1,10,"0,496655","0,002326","ops/s",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"112,801460","0,561816","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"258706564,640000","19046,969043","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"1993,083207","58,084683","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"4571120271,359999","135235825,956642","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"952,000000",NaN,"counts",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"26206,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf","thrpt",1,10,"0,564603","0,003753","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"127,449445","0,831828","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"255931146,000000","16500,935897","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"1764,352171","69,758879","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"3543103351,466666","145463167,157877","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"1448,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"50222,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.atomic.AtomicConcurrentRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df","thrpt",1,10,"0,312081","0,003759","ops/s",1000,test,2,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"83,613528","0,949757","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"299806679,800000","17007,543077","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"1243,276170","32,958376","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"4457811148,800000","94630135,510578","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"712,000000",NaN,"counts",1000,test,2,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"29142,000000",NaN,"ms",1000,test,2,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,2,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df","thrpt",1,10,"0,493065","0,006056","ops/s",1000,test,4,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"128,298784","1,519797","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"295687759,120000","1405859,803489","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"1201,714878","75,108772","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"2769282225,493333","157655856,408680","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1482,000000",NaN,"counts",1000,test,4,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"56453,000000",NaN,"ms",1000,test,4,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,4,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df","thrpt",1,10,"0,553671","0,006744","ops/s",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"143,450718","1,648805","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"293374308,533333","40902,452169","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space","thrpt",1,10,"0,000045","0,000001","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space.norm","thrpt",1,10,"92,000000","0,000000","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.Metaspace","thrpt",1,10,"0,000231","0,000130","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.Metaspace.norm","thrpt",1,10,"472,133333","267,306557","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"888,380200","87,568813","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"1816692872,533333","173530537,113993","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1862,000000",NaN,"counts",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"86058,000000",NaN,"ms",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,6,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df","thrpt",1,10,"0,563871","0,003885","ops/s",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"145,973785","1,000707","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"293531478,533333","33771,673650","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space","thrpt",1,10,"0,000046","0,000000","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space.norm","thrpt",1,10,"92,000000","0,000000","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.Metaspace","thrpt",1,10,"0,000277","0,000009","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.Metaspace.norm","thrpt",1,10,"557,866667","18,528887","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"796,183986","49,396554","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"1601105646,933333","102414694,596645","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1632,000000",NaN,"counts",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"91970,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df","thrpt",1,10,"0,529668","0,005885","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"137,961669","1,396674","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"294030509,466667","25064,839913","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_df:·gc.churn.CodeHeap_'non-nmethods'","thrpt",1,10,"0,000053","0,000253","MB/sec",1000,test,12,foreach_apache
